"sig","time_branch","parent_node","child_node","ref_branch","rate","log_rate","candidate"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal",2.440211368,139,140,0.001887,0.000773293668222924,-7.16485167437851,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal",2.440211361,140,141,0.00037,0.000151626209890431,-8.79409221124018,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal",2.440211363,141,142,1e-06,4.09800566935562e-07,-14.7075952176981,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor",3.253615152,141,147,0.000876,0.00026923897236633,-8.21991119962325,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor",3.25361515,147,149,0.001736,0.000533560338259428,-7.53593839472464,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi",3.253615149,147,148,1e-06,3.07350425359112e-07,-14.9952772896376,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus",2.440211363,143,145,0.00041,0.00016801823244358,-8.6914380579997,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal",2.440211365,142,143,0.000839,0.000343822675377139,-7.97538451205045,"chronos_correlated"
"clade:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal",2.440211362,143,144,0.000768,0.000314726835535487,-8.06380548414058,"chronos_correlated"
"clade:Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix",1.457059988,173,174,0.000928,0.000636898966166656,-7.35889952381538,"chronos_correlated"
"tip:Centrarchidae_Lepomis_macrochirus",70.23057333,208,105,0.022586,0.000321597830247985,-8.04220876742356,"chronos_correlated"
"tip:Centrarchidae_Micropterus_dolomieu",35.11528667,209,103,0.003348,9.53430917840204e-05,-9.25802867968025,"chronos_correlated"
"tip:Centrarchidae_Micropterus_salmoides",35.11528667,209,104,0.003338,9.50583155242115e-05,-9.26102000706784,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis",8.972881774,184,76,0.012183,0.00135775777580194,-6.60192063408952,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus",8.972881774,184,75,0.032336,0.00360374747092929,-5.62578101080052,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea",12.12182667,196,86,0.000761,6.27793170713602e-05,-9.67588488473388,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_fimbriata",18.18274,202,95,1e-06,5.49972116413698e-08,-16.7159833504287,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons",24.24365333,194,89,0.012285,0.000506730558830343,-7.58753113778775,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_leonina",7.57614166,201,91,1e-06,1.31993308055436e-07,-15.8405146121949,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys",7.57614166,201,90,0.000549,7.24643261224342e-05,-9.53241617068535,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_mezina",15.15228334,200,92,0.011373,0.00075057994526652,-7.19466438989032,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_nebulosa",18.18274,202,94,0.001414,7.77660572608969e-05,-9.46180550397222,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans",9.091369997,198,88,0.003097,0.000340652729019054,-7.98464698956561,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_punctata",22.728425,199,93,0.006637,0.000292013194931017,-8.13871156859702,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens",9.091369997,198,87,0.001983,0.000218118941441648,-8.43047004101901,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata",6.060913338,197,85,0.007605,0.00125476138263173,-6.6808098578372,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",6.060913338,197,84,0.013903,0.0022938786985837,-6.07751113936105,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Girellidae_Graus_nigra",42.4263933,191,96,0.039409,0.000928879335118972,-6.98153171443364,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata",23.00770714,158,58,0.024914,0.00108285453428281,-6.82815463735973,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil",4.601541424,166,53,0.001613,0.000350534712474209,-7.95605081937718,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda",27.60924854,157,59,0.040495,0.00146671865919608,-6.52472757790248,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda",4.601541418,167,55,0.001507,0.000327498953742982,-8.02402569757199,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris",6.902312145,163,52,0.007721,0.00111861066810678,-6.79566783860565,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea",4.60154143,162,48,0.004538,0.000986191272866579,-6.92166023346652,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis",4.601541418,167,56,0.001505,0.000327064316777166,-8.02535371901551,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii",6.902312145,163,51,0.015541,0.00225156435604811,-6.09613003499886,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus",12.84589083,177,70,0.017991,0.0014005256807869,-6.57090762656189,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus",2.914119992,173,62,0.002216,0.000760435399394494,-7.18161939478486,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii",12.84589083,177,69,0.015082,0.00117407194250615,-6.74727727963592,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis",4.856866659,175,67,0.001403,0.000288869367537644,-8.1495359874823,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus",2.428433335,176,65,0.001931,0.000795162861656237,-7.13696360686113,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus",16.48854083,169,68,0.006616,0.000401248362011667,-7.82092996574229,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus",13.45932267,181,73,0.041516,0.00308455343689297,-5.78134838513559,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus",6.729661351,182,71,0.031782,0.00472267449167815,-5.35538001026578,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus",6.729661351,182,72,0.020591,0.00305973791637231,-5.78942601493021,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_conwayi",17.94576356,183,77,0.04296,0.00239387975085971,-6.0348399024898,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus",9.279340134,188,80,0.004583,0.00049389287749111,-7.61319191147509,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis",18.55868001,186,82,0.044127,0.00237770143007062,-6.04162104365486,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi",4.639669866,189,79,0.002902,0.0006254755367976,-7.37699833865809,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni",4.639669866,189,78,1e-06,2.15532576429221e-07,-15.3501537721022,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Scorpididae_Labracoglossa_argenteiventris",38.78984533,203,102,0.046588,0.0012010359825789,-6.72457077581778,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis",14.546192,207,101,0.015051,0.00103470379051782,-6.87364008596217,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana",14.546192,207,100,0.030009,0.00206301415518233,-6.18358718346124,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata",9.697461333,206,98,0.002596,0.000267698927673569,-8.22564761314801,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea",9.697461333,206,97,0.002214,0.000228307174834084,-8.38481857770341,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis",2.684232514,121,1,0.004459,0.00166118247087145,-6.40022559835133,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata",8.052697496,119,4,0.007469,0.000927515283382998,-6.98300128557748,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides",8.052697501,125,10,0.000531,6.59406366542465e-05,-9.62675566531352,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi",10.98095114,154,42,0.005346,0.000486843073231268,-7.6275687183674,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi",5.368465001,122,6,0.005887,0.00109658906203233,-6.81555076948112,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus",9.663237034,133,21,0.034201,0.0035392901860592,-5.64382908435441,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo",6.263209167,127,12,0.000233,3.72013761296119e-05,-10.1991648046379,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos",9.760845455,153,40,0.000586,6.00357830376078e-05,-9.72056978954828,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai",6.263209167,127,13,7e-04,0.000111763790947332,-9.09912292316018,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus",12.52641833,126,14,0.008332,0.000665154218907521,-7.31549163606334,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis",17.08147955,138,39,0.002882,0.000168720747612287,-8.68726559072079,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus",5.368465008,120,3,0.018915,0.00352335350455171,-5.64834204274616,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus",5.368465001,122,5,0.008311,0.00154811477739948,-6.47071736095635,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis",4.473720841,124,7,0.013211,0.00295302287950693,-5.82492592836451,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus",2.684232514,121,2,0.007277,0.00271101700841703,-5.91043143463172,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor",8.947441666,123,9,0.004394,0.000491090097485303,-7.61888294907003,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus",5.36846502,130,16,0.007666,0.00142796869709323,-6.55150233610807,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus",10.73693,129,17,0.018249,0.001699647850922,-6.37733419589424,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus",4.831618464,134,19,0.008957,0.00185383015375446,-6.29050142673917,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis",16.105395,128,18,0.021582,0.00134004785352983,-6.61504995406754,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti",16.26807576,155,46,0.011452,0.000703955413593427,-7.25879553677573,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi",8.134037879,156,45,0.006642,0.000816568609441559,-7.11039962037416,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi",8.134037879,156,44,0.003993,0.00049090009899129,-7.61926991524763,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus",5.36846502,130,15,0.02682,0.00499584143699981,-5.2991494252129,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo",4.880422725,152,38,1e-06,2.04900283509765e-07,-15.4007423980531,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii",4.880422726,151,35,0.001674,0.000343003074525065,-7.97777114720858,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi",4.880422725,152,37,1e-06,2.04900283509765e-07,-15.4007423980531,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps",4.880422726,151,36,0.001147,0.000235020625137545,-8.35583728112863,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis",3.660317045,146,28,0.001747,0.000477281060225754,-7.64740501580876,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri",3.660317045,146,29,0.000943,0.000257627956378298,-8.26399404330936,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus",3.253615153,149,33,0.00478,0.0014691350314104,-6.52308146538148,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis",3.253615154,148,30,0.004834,0.00148573195390274,-6.51184772991091,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi",3.253615154,148,31,0.000859,0.000264014014977753,-8.23950836919008,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis",2.440211364,145,27,1e-06,4.09800566767625e-07,-14.7075952181079,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis",12.20105682,140,34,0.002611,0.000213997855966054,-8.44954456184283,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus",2.440211364,145,26,0.001262,0.000517168315260743,-7.5671421750067,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus",2.440211365,144,25,0.001135,0.000465123643090647,-7.67320728860215,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor",3.253615153,149,32,1e-06,3.07350424981255e-07,-14.995277290867,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal",2.440211365,144,24,0.001737,0.00071182358418366,-7.24768045227655,"chronos_correlated"
"tip:Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris",4.473720841,124,8,0.005728,0.0012803659869666,-6.66060931460238,"chronos_correlated"
"tip:Kuhliidae_Kuhlia_malo",4.60154143,162,49,0.003259,0.000708240933951561,-7.25272621996874,"chronos_correlated"
"tip:Kuhliidae_Kuhlia_marginata",9.203082848,161,50,0.001015,0.000110289129932214,-9.11240518658645,"chronos_correlated"
"tip:Kuhliidae_Kuhlia_petiti",4.601541424,166,54,0.001621,0.000352273260335209,-7.95110337576672,"chronos_correlated"
"tip:Kuhliidae_Kuhlia_xenura",13.80462428,164,57,0.005143,0.000372556318497645,-7.8951223409751,"chronos_correlated"
"tip:Kyphosidae_Kyphosus_cinerascens",4.371180007,172,63,0.003823,0.000874592213973768,-7.04175282141044,"chronos_correlated"
"tip:Kyphosidae_Kyphosus_elegans",5.828239999,171,64,0.004243,0.000728007082880596,-7.22519978058333,"chronos_correlated"
"tip:Kyphosidae_Kyphosus_pacificus",1.457060003,174,61,0.001275,0.000875049755929646,-7.04122980930376,"chronos_correlated"
"tip:Kyphosidae_Kyphosus_sectatrix",1.457060003,174,60,0.001341,0.000920346449177769,-6.9907603836146,"chronos_correlated"
"tip:Kyphosidae_Kyphosus_vaigiensis",2.428433335,176,66,0.000538,0.000221542009099459,-8.41489832912786,"chronos_correlated"
"tip:Oplegnathidae_Oplegnathus_punctatus",13.91900999,187,81,0.008042,0.00057777097694288,-7.45633300147604,"chronos_correlated"
"tip:Oplegnathidae_Oplegnathus_woodwardi",23.19835,185,83,0.013728,0.000591766224753054,-7.43239889168994,"chronos_correlated"
"tip:Scorpididae_Atypichthys_strigatus",20.188984,180,74,0.006361,0.00031507281396627,-8.06270679040247,"chronos_correlated"
"tip:Scorpididae_Scorpis_aequipinnis",19.39492267,205,99,0.004848,0.000249962326867066,-8.29420034398903,"chronos_correlated"
"tip:Terapontidae_Bidyanus_bidyanus",10.98095114,154,43,1e-06,9.10667925984415e-08,-16.2116726150663,"chronos_correlated"
"tip:Terapontidae_Hephaestus_fuliginosus",8.052697501,125,11,0.001587,0.000197076818023144,-8.53191696602904,"chronos_correlated"
"tip:Terapontidae_Hephaestus_jenkinsi",9.760845455,153,41,0.003504,0.000358985296525218,-7.93222912706901,"chronos_correlated"
"tip:Terapontidae_Pelates_quadrilineatus",4.831618464,134,20,0.012288,0.00254324717308639,-5.97431359982691,"chronos_correlated"
"tip:Terapontidae_Terapon_jarbua",29.52655618,111,47,0.039468,0.00133669499955887,-6.61755512987896,"chronos_correlated"
"tip:Terapontidae_Terapon_puta",19.326474,131,23,0.035678,0.00184606876556996,-6.29469689247396,"chronos_correlated"
"tip:Terapontidae_Terapon_theraps",14.4948555,132,22,0.033478,0.00230964703304562,-6.07066056567083,"chronos_correlated"
"clade:Centrarchidae_Lepomis_macrochirus|Centrarchidae_Micropterus_dolomieu|Centrarchidae_Micropterus_salmoides",35.11528667,106,208,0.027243,0.000775815964597392,-7.16159522493168,"chronos_relaxed"
"clade:Centrarchidae_Micropterus_dolomieu|Centrarchidae_Micropterus_salmoides",35.11528667,208,209,0.014861,0.00042320599970201,-7.76765150053105,"chronos_relaxed"
"clade:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis|Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus",8.972881778,183,184,0.025626,0.00285593866430188,-5.85835471082019,"chronos_relaxed"
"clade:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis|Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus|Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_fimbriata|Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons|Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina|Eupercaria_Centrarchiformes_Girellidae_Girella_nebulosa|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_punctata|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra|Eupercaria_Centrarchiformes_Girellidae_Graus_nigra|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_conwayi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Eupercaria_Centrarchiformes_Scorpididae_Labracoglossa_argenteiventris|Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis|Oplegnathidae_Oplegnathus_punctatus|Oplegnathidae_Oplegnathus_woodwardi|Scorpididae_Atypichthys_strigatus|Scorpididae_Scorpis_aequipinnis|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",50.79764,106,107,0.027243,0.000536304442489848,-7.53080856841871,"chronos_relaxed"
