"ref_node","n_tips","n_events","emd","burst_ref","burst_est","burst_loss","centroid_shift","weight","candidate"
117,9,7,0.120820526124282,1.87815770765077,1.30330324340696,0.306073585781322,0.121577955534228,6.09206752862678,"RelTime"
135,23,21,0.232950972152777,1.61353193025808,1.58404128380392,0.0182770764563857,0.234983923459442,14.5636722402138,"RelTime"
136,20,18,0.210004271858612,1.33128174364278,1.47043106298234,0,0.211686240491317,12.916814767133,"RelTime"
137,18,16,0.22135862974949,1.28752936969577,0.990441024766818,0.230742965497496,0.223809441773687,11.7777559166658,"RelTime"
138,16,14,0.224976101361735,1.26661119415477,1.02692813783216,0.189231752749795,0.227807282917085,10.6009136370944,"RelTime"
139,15,13,0.241191468246527,1.23428386751924,1.01557435138612,0.177195474953845,0.24389639288376,9.99671080380871,"RelTime"
140,11,9,0.210033469494712,1.86819526121896,1.09557593083541,0.413564548857178,0.21386419097868,7.454719949364,"RelTime"
141,10,8,0.203352832344085,1.86354073326975,1.1647178579256,0.374997370794051,0.20933383599559,6.78227203188358,"RelTime"
157,12,10,0.243008213920591,1.34049709159145,0.727649438137856,0.457179398073561,0.244009565538063,8.11108205256386,"RelTime"
158,11,9,0.205033621254297,1.24879933088022,0.558785895168096,0.552541484167207,0.205697536199344,7.454719949364,"RelTime"
159,10,8,0.222780314955694,1.32045598310063,0.595483729473115,0.549031745779682,0.223937747466249,6.78227203188358,"RelTime"
168,11,9,0.292162004957746,1.29182499474583,1.59570804037045,0,0.296365465251928,7.454719949364,"RelTime"
169,9,7,0.123431140045718,1.1226832758863,1.9729813419027,0,0.119886307271102,6.09206752862678,"RelTime"
170,8,6,0.187208775617611,0.745684303997202,1.11138423092204,0,0.193361898200184,5.38207906477617,"RelTime"
178,13,11,0.15850962830448,0.961697319401727,1.37396215084257,0,0.130619982070082,8.75276296257109,"RelTime"
190,19,17,0.0866334458826001,1.14696569478289,1.27543148540086,0,0.0778985958692551,12.3517205899348,"RelTime"
191,13,11,0.100218749148579,1.3478594335033,1.50152787523032,0,0.105232029114546,8.75276296257109,"RelTime"
